class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
FALSE,/data/pdfrate/contagio-ben/AutoimmuneHepatitis.pdf,0,0,0,0,0,0,0,8,FALSE,0,0,0,0,0,0,0,8,5,0,32,7,1,7,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2,0,1,7,0,1,1,0,0,-1,-1,-1.0,0,8,13,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1531.0,14561,27,6235.71428571,14507,2280,0,1,-1,-1,-1.0,0,0,32,1,18,0,14,0,0,32,1,18,0,14,FALSE,-1.0,-1.0,-1.0,0.900524242178,0.976293403988,0.601131541726,0.999920313963,0.999920313963,0.999920313963,-1.0,-1.0,-1.0,0.973315138355,0.976014502859,0.970615773851,0,8,13,1,0,1,4,0.0,1568.65620098,25098.4874508,7170.99897557,50197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/data/pdfrate/contagio-ben/SP_13-2009_os.pdf,0,7,7,1,0,0,0,8,FALSE,0,0,0,0,0,0,0,8,6,0,46,17,2,11,0,0,0,1,1,0,0,0,0,0,0,46,0,0,4,0,2,17,0,2,2,0,1,1235566382,-18000,3575.0,2,14,24,1,3,4,3,0,0,0,6300,0,0,0,0,0,0,0,721.565217391,7779,13,1587.41176471,7648,163,0,1,1235566382,-18000,3575.0,0,0,32,1,15,0,17,0,0,32,1,22,0,10,TRUE,-1.0,-1.0,-1.0,0.268747189863,0.527582260372,0.0319599427754,0.510743919886,0.999856938484,0.0216309012876,0.642689556509,0.642689556509,0.642689556509,0.326702432046,0.528583690987,0.0361373390558,2,20,33,2,3,7,3,0.18025751073,759.782592179,8737.49781563,2055.88223201,34950,0,0,0,0,0,0,0,0,11,27,1,6,6,4,4
FALSE,/data/pdfrate/contagio-ben/f5305c.pdf,0,0,18,1,0,6,12,0,TRUE,0,2,0,1,0,0,0,0,25,0,70,26,3,13,0,0,0,0,0,0,0,3,0,2,0,70,0,0,2,0,3,26,0,3,3,0,1,1195661171,0,2306.0,0,20,28,1,0,3,5,-28517600,14400,0,0,0,7,8,1,0,0,1,3081.54285714,34832,20,7240.88461538,34743,22,0,2,1224178771,-14400,2361.0,0,0,32,1,22,0,10,0,0,32,1,22,0,10,FALSE,0.479635005082,0.949623192652,0.0096468175117,0.213123517723,0.998209821715,0.0120230388162,0.64136761685,0.999981686156,0.00548041792193,-1.0,-1.0,-1.0,0.314032067541,0.614727077935,0.0133370571484,2,16,48,1,12,10,10,0.0,3120.19995543,109206.945397,8400.53813844,218414,0,25,32,1,0,3,4,0,10,27,1,8,6,3,6
FALSE,/data/pdfrate/contagio-ben/MiddlebyReleaseACGAward.pdf,0,6,6,1,0,0,0,4,FALSE,0,0,0,0,0,0,0,4,3,0,25,7,2,5,0,0,0,2,2,0,0,0,0,0,0,25,0,0,2,0,2,7,0,2,2,0,1,1203629966,-18000,3482.0,2,14,24,1,3,4,3,0,0,1,51822,0,0,0,0,0,0,0,1587.4,20477,13,5144.71428571,20343,126,0,1,1203629966,-18000,3482.0,0,0,32,1,18,0,14,0,0,32,1,22,0,10,TRUE,-1.0,-1.0,-1.0,0.380738638355,0.87988717194,0.0220014716703,0.507002698062,0.999877360805,0.0141280353201,0.248933038999,0.306377238165,0.191488839833,0.417893058622,0.811454500858,0.0243316163846,2,20,33,2,3,7,3,1.2710816777,1630.79993477,20384.9898075,5824.28488225,40770,0,0,0,0,0,0,0,1,42,54,1,0,5,7,4
FALSE,/data/pdfrate/contagio-ben/25.pdf,0,1,3,1,0,2,0,0,TRUE,0,0,0,0,0,0,0,0,6,0,117,34,1,18,0,0,4,10,14,0,0,0,0,0,0,117,0,0,10,0,1,34,0,1,1,0,0,-1,-1,-1.0,0,1,12,1,0,8,3,0,0,4,2596365,0,0,0,1,0,0,0,2115.96581197,34699,7,6759.41176471,34615,17,0,0,-1,-1,-1.0,0,11,32,1,21,0,0,0,11,32,1,21,0,0,FALSE,-1.0,-1.0,-1.0,0.183720027246,0.933822067792,0.00289821654329,0.999984097577,0.999984097577,0.999984097577,0.729172937711,0.984817161895,0.0673745895187,0.166926141198,0.296198525845,0.00149085213132,0,3,9,1,0,5,1,10.3221234505,2149.86322949,25153.3974847,7398.05860594,251534,0,0,0,1,0,0,0,0,2,17,1,0,12,3,1
FALSE,/data/pdfrate/contagio-ben/JASAAE.pdf,0,0,0,0,0,0,0,8,FALSE,0,0,0,0,0,0,0,8,8,0,59,25,2,13,0,0,0,4,4,0,0,0,0,0,0,59,0,0,4,0,2,25,0,2,2,0,1,1277210320,0,4927.0,0,0,0,0,0,0,0,-170901,14400,0,30096,0,0,0,0,0,0,0,974.237288136,6987,13,1868.04,6938,240,0,1,1277381221,-14400,4928.0,0,0,32,1,15,0,17,0,0,32,1,16,0,16,TRUE,-1.0,-1.0,-1.0,0.398093316234,0.803828874137,0.0244920539127,0.50847415007,0.999916180514,0.0170321196272,0.891872862603,0.923606920137,0.847834104473,0.522245691678,0.804616777308,0.0271575135788,1,27,40,1,3,6,4,0.504526252263,1011.05083032,14912.9962718,2386.07990456,59652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/data/pdfrate/contagio-ben/cast_paper-0607.pdf,1,10,11,1,0,1,0,4,FALSE,0,0,0,0,0,0,0,4,4,0,37,16,2,7,0,0,0,1,1,0,0,0,0,0,0,37,0,0,2,0,2,16,0,2,2,0,1,1183053465,-14400,3423.0,3,14,26,1,4,5,3,0,0,0,11985,0,0,0,0,0,0,0,1274.62162162,17511,13,2677.4375,17447,155,0,1,1183053465,-14400,3423.0,0,0,32,1,19,0,13,0,0,32,1,21,0,11,TRUE,-1.0,-1.0,-1.0,0.37580970203,0.833021448107,0.0248000164511,0.508729359024,0.999897180695,0.0175615373543,0.745995188057,0.745995188057,0.745995188057,0.430751197845,0.833720619383,0.0277817763063,2,20,33,2,3,7,3,0.246457874931,1314.29726178,24314.4878428,3039.31231004,48629,0,0,0,0,0,0,0,1,18,42,1,3,11,10,4
FALSE,/data/pdfrate/contagio-ben/EasterlyJEP03.pdf,0,0,0,1,0,0,0,0,TRUE,0,0,0,1,0,0,0,0,136,0,155,38,2,36,0,0,2,0,2,0,0,0,0,0,0,155,0,0,26,0,2,38,0,2,2,0,0,-1,-1,-1.0,0,0,3,1,0,3,0,0,0,1,1076739,0,0,0,1,0,0,0,946.75483871,10881,9,3222.71052632,10734,226,0,0,-1,-1,-1.0,0,12,32,1,20,0,0,0,12,32,1,20,0,0,TRUE,-1.0,-1.0,-1.0,0.576878282283,0.965235106628,0.0181119179838,0.504971576907,0.999973712746,0.00996944106726,0.38274241777,0.410258600861,0.355226234679,0.592658273281,0.916169947097,0.0176387474123,0,0,0,1,0,0,0,7.07612788749,981.709671086,5852.4997749,4004.34199989,152165,0,0,0,1,0,0,0,0,0,27,15,1,21,5,4
FALSE,/data/pdfrate/contagio-ben/Pak-EQ-Session1-1.pdf,0,9,10,1,0,0,1,10,FALSE,1,0,0,0,0,0,0,10,15,0,82,38,2,16,0,0,0,2,9,0,7,0,0,0,0,82,2,0,10,0,2,38,0,2,2,0,1,1132405210,18000,3276.0,1,21,35,1,2,5,7,-14,0,8,33326,0,0,0,1,0,0,0,959.353658537,6580,12,1726.44736842,6518,37,0,1,1132405224,18000,3276.0,0,0,32,1,20,0,12,0,0,32,1,20,0,12,TRUE,-1.0,-1.0,-1.0,0.432511776898,0.83772611645,0.0263802524967,0.506165206331,0.999941115508,0.0123892971547,0.119706938425,0.134233088374,0.102847654042,0.395838044093,0.679727247032,0.0320802713397,1,20,31,2,2,6,3,0.392476917279,1035.51218249,8491.19915088,2234.52625699,84912,0,0,0,1,0,0,0,0,10,13,9,0,1,2,4
FALSE,/data/pdfrate/contagio-ben/Mpiwg_FS_Mappe_China.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,26,0,59,34,2,11,0,0,3,0,3,0,0,0,0,0,0,59,1,0,4,0,2,34,0,2,2,0,1,1274095989,7200,3686.0,1,10,24,2,3,6,5,-1,0,2,1285116,0,0,0,0,0,0,0,24264.8813559,811113,14,41854.6764706,810925,29,0,1,1274095990,7200,3686.0,0,0,32,1,20,0,12,0,0,32,1,18,0,14,TRUE,-1.0,-1.0,-1.0,0.419767461929,0.976647626161,0.00123747026518,0.500383922363,0.999997212905,0.000770631820545,0.354209140836,0.767766686687,0.0963192227349,0.483176919229,0.973064815292,0.00154614105767,1,10,21,1,2,4,5,0.89543515614,24325.1860284,358796.410301,42211.3516997,1435186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/data/pdfrate/contagio-ben/v8n1.pdf,1,9,15,1,0,3,3,38,FALSE,0,0,0,1,0,0,0,38,79,0,174,21,2,24,0,0,0,0,0,0,0,0,0,0,0,174,0,0,19,0,2,21,0,2,2,0,0,-1,-1,-1.0,1,11,18,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,501.224137931,4349,9,3010.38095238,4294,216,0,0,-1,-1,-1.0,0,11,32,1,21,0,0,0,11,32,1,21,0,0,FALSE,-1.0,-1.0,-1.0,0.376946376614,0.923923301304,0.0139949382292,0.503415622855,0.999957103638,0.00687414207275,-1.0,-1.0,-1.0,0.466228145432,0.907987302677,0.0132013555251,1,23,33,1,2,5,3,0.0,535.908042897,4907.78921538,4440.38074093,93248,0,0,0,0,0,0,0,0,20,29,16,0,5,4,2
FALSE,/data/pdfrate/contagio-ben/ahppressrelease.pdf,0,8,8,1,0,0,0,6,FALSE,0,0,0,0,0,0,0,6,6,0,42,14,1,9,0,0,0,1,1,0,0,0,0,0,0,42,0,0,3,0,1,14,0,1,1,0,0,-1,-1,-1.0,2,14,24,1,3,4,3,0,0,0,44010,0,0,0,0,0,0,0,3051.66666667,25661,8,8705.71428571,25590,129,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0458934123329,0.0953472045425,0.000270017975482,0.999969140803,0.999969140803,0.999969140803,0.918415997408,0.918415997408,0.918415997408,0.0230209611097,0.0481480624282,0.00107235710263,2,20,39,1,9,7,3,0.339528317171,3086.21421223,43206.9855977,9258.64219581,129621,0,0,0,0,0,0,0,1,32,54,1,0,10,12,3
FALSE,/data/pdfrate/contagio-ben/ABM.pdf.pdf,0,11,14,1,0,1,2,4,FALSE,0,0,0,0,0,0,0,4,10,0,86,40,2,16,0,0,0,0,16,0,16,0,0,0,0,86,6,0,2,0,2,40,0,2,2,0,1,1255619281,0,2422.0,0,17,31,2,4,7,3,-2254206,18000,1,28,0,0,0,0,0,0,0,2054.6744186,69974,13,4119.9,69924,11,0,1,1257873487,-18000,2426.0,0,0,32,1,22,0,10,0,0,32,1,24,0,8,TRUE,-1.0,-1.0,-1.0,0.296989901998,0.876952807906,0.00952116600242,0.50305850437,0.999973814175,0.00614319456592,0.717937421115,0.723860000105,0.712039718659,0.178375221925,0.345401507256,0.0113489365936,0,17,31,2,4,7,3,0.000146640620499,2220.26741604,95471.4522643,4773.57488066,190943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FALSE,/data/pdfrate/contagio-ben/2010Stakes.pdf,0,0,6,1,2,0,4,7,FALSE,0,0,0,0,0,0,0,7,5,0,57,11,1,12,0,0,0,0,0,0,0,0,0,0,0,59,0,0,7,0,1,12,1,1,1,0,0,-1,-1,-1.0,2,14,24,1,3,4,3,-1276096758,-1,0,0,0,0,0,0,0,0,0,1052.59322034,7936,9,5043.63636364,9818,1959,0,1,1276096757,0,4923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.680021775623,0.973261198335,0.471709880104,0.999937635448,0.999937635448,0.999937635448,-1.0,-1.0,-1.0,0.479086715682,0.486708554857,0.471476013034,1,10,20,1,3,3,4,0.0,1087.10167649,9162.71297676,5344.91622126,64139,0,0,0,0,0,0,0,1,8,15,1,4,2,1,3
FALSE,/data/pdfrate/contagio-ben/adacomplaintprocedure.pdf,0,2,17,1,0,15,0,4,FALSE,1,0,0,0,0,0,0,4,8,0,36,8,2,5,0,0,0,0,0,0,0,0,0,0,0,36,2,0,2,0,2,8,0,2,2,0,0,-1,-1,-1.0,0,1,29,1,0,24,4,0,0,0,0,0,0,0,0,0,0,0,483.666666667,4102,13,1596.75,4046,37,0,1,-1,-1,-1.0,0,0,32,1,22,0,10,0,0,32,1,22,0,10,TRUE,-1.0,-1.0,-1.0,0.184103687649,0.466123256691,0.079297022239,0.519836034678,0.99976441764,0.039907651715,-1.0,-1.0,-1.0,0.281261779118,0.471871466265,0.0906520919714,0,2,33,1,1,27,3,0.0,589.555539179,10611.994694,2652.99966838,21224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
FALSE,/data/pdfrate/contagio-ben/researchCollaborationAndOpenInnovation.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,22,0,69,21,1,22,0,0,0,0,0,0,0,0,0,0,0,69,0,0,20,0,1,21,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.391304348,28669,10,1998.0,28596,176,0,0,-1,-1,-1.0,0,9,32,1,23,0,0,0,9,32,1,23,0,0,FALSE,-1.0,-1.0,-1.0,0.244610393301,0.961603303593,0.0337557538217,0.999905286886,0.999905286886,0.999905286886,-1.0,-1.0,-1.0,0.200799378682,0.366615521585,0.033168532515,0,0,0,0,0,0,0,0.0,765.086945434,2639.54986802,2513.85702315,52791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/data/pdfrate/contagio-ben/f13615pr.pdf,0,0,19,1,0,5,14,4,FALSE,0,2,0,1,0,0,0,4,43,0,182,36,6,9,0,0,0,8,18,0,10,2,0,2,0,182,0,0,4,0,6,36,0,6,6,0,1,1221068849,-18000,2355.0,2,14,24,1,3,4,3,-20560076,-3600,15,76841,0,7,8,1,0,0,1,1786.17582418,206855,9,8119.55555556,206789,32,0,4,1241628925,-14400,2395.0,0,0,32,1,19,0,13,0,0,32,4,23,0,9,TRUE,0.485652978795,0.965707193345,0.00559876424484,0.294244694662,0.998809924508,0.00695112275809,0.782895870398,0.999987979035,0.00421034283791,0.833677934317,0.833677934317,0.833677934317,0.646115575564,0.907474635765,0.00784968985911,2,20,33,2,3,7,3,0.230925734481,1828.30768226,83187.979203,9243.11085436,332752,0,32,44,1,0,7,5,0,3,14,1,5,3,3,6
FALSE,/data/pdfrate/contagio-ben/Platzhalter.pdf,0,0,0,1,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,3,0,15,3,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,1,3,0,1,1,0,0,-1,-1,-1.0,0,11,14,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,576.133333333,6090,8,2391.66666667,6020,355,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.364082187858,0.856421821306,0.0583118556701,0.999570446735,0.999570446735,0.999570446735,-1.0,-1.0,-1.0,0.0515463917526,0.0515463917526,0.0515463917526,2,13,33,1,4,7,9,0.0,620.799958613,9311.99068801,3103.99896533,9312,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
