class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
FALSE,/guest/data/pdf/google/002/9a0233b0625a68ea5933a40b548c0fe997ad63745c056b45f504e5a49ad73759.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,39182000000.0,39182000000.0,39182000000.0,39182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,/guest/data/pdf/google/002/e3d3e8029e0c85fa780659c6c6d2c54bffa345ecd6c372117fb00521afd36e03.pdf,0,0,0,0,0,0,0,5,FALSE,0,0,0,0,0,0,0,5,143,0,321,317,2,2,0,3,47,33,83,0,0,0,0,0,0,321,10,0,2,0,2,317,0,0,0,0,4,1342725418,-14400,2220.11477844,2,10,26,2,4,7,5,1342725419,-14399,24,12494245,0,0,0,0,0,0,0,3527.16199377,81092,72,3404.83280757,80902,20,0,0,-1,-1,-1.0,0,0,32,1,20,0,12,0,0,32,1,21,0,11,TRUE,-1.0,-1.0,-1.0,0.320092301379,0.775062338879,0.00286622608292,0.500451336122,0.999995605296,0.000907066948045,0.373821577275,0.904024054853,0.0696217829667,0.376542211573,0.747722005075,0.00536241807173,1,10,21,2,2,4,5,10.9817022096,3544.33955282,568866.215567,3589.06308016,1137733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
FALSE,/guest/data/pdf/google/002/fb875d7ca8206b3f039b2c966b605012e13e93c6abe2f0b90d74e5c43b5b2072.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,15,0,47,22,1,3,0,2,2,1,5,0,0,0,0,0,0,47,0,0,1,0,1,22,0,1,1,0,0,-1,-1,-1.0,0,2,26,1,2,20,2,0,0,2,5168714,0,0,0,0,0,0,0,26542.0,660314,22,56440.6818182,660110,70,0,1,-1,-1,-1.0,0,0,32,1,19,0,13,0,0,32,1,17,0,15,TRUE,-1.0,-1.0,-1.0,0.553295089946,0.998752793806,0.0710427220155,0.99999679793,0.99999679793,0.99999679793,0.630164338228,0.96473400406,0.169845788318,0.0714597916093,0.0714597916093,0.0714597916093,0,3,21,1,1,17,0,4.13764577423,26578.552626,1249190.75081,56781.4519645,1249192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/guest/data/pdf/google/003/36f8fc6b1df1ea52314816514de2e3811933e19677771b7792961124a8e86885.pdf,0,10,10,1,0,0,0,2,FALSE,0,0,0,0,0,0,0,2,3,0,2474,1228,1,4,0,0,0,0,0,0,0,0,0,0,0,2474,0,0,1,0,1,1228,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.974939369,460877,7,487.841205212,460727,26,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.75446365325,0.944687630899,0.0488088371716,0.999995613872,0.999995613872,0.999995613872,-1.0,-1.0,-1.0,0.0487397556488,0.0487397556488,0.0487397556488,2,13,33,1,4,7,9,0.0,368.620048355,911965.088035,742.643321871,911966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/guest/data/pdf/google/003/3bf827bc2ebeb77d1fc6162203dc3a8b237ed6c9e578233e7e8d492c8cb28c37.pdf,0,5,5,1,0,0,0,2,FALSE,0,0,0,0,0,0,0,2,4,0,21,4,2,5,0,0,0,1,1,0,0,0,0,0,0,21,0,0,1,0,2,4,0,2,2,0,1,1343126083,19800,3886.36019387,3,14,26,1,4,5,3,0,0,0,23550,0,0,0,0,0,0,0,794.142857143,8346,12,3396.0,8211,98,0,1,1343126083,19800,3886.36019387,0,0,32,1,21,0,11,0,0,32,1,22,0,10,TRUE,-1.0,-1.0,-1.0,0.508014819856,0.755472382897,0.0500170125893,0.51667233753,0.999716456845,0.0336282182148,0.232788930475,0.236985369173,0.228592491777,0.0553476239084,0.0553476239084,0.0553476239084,1,20,31,2,2,6,3,1.33548826131,839.714245728,17633.982366,4408.49889788,17634,0,0,0,0,0,0,0,1,19,29,1,0,7,3,4
FALSE,/guest/data/pdf/google/003/53f14e204bad8b577f334f8f662495ec202de6bf704cb28a52ebdb684bc5b8ef.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,62,0,139,107,2,27,0,0,16,0,16,0,0,0,0,0,0,139,27,0,29,0,2,107,0,0,0,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,7,2879760,0,0,0,0,0,0,0,5974.58273381,25549,68,7604.48598131,25406,21,0,0,-1,-1,-1.0,0,0,32,1,21,0,11,0,0,32,1,23,0,9,TRUE,0.00131807712133,0.00131807712133,0.00131807712133,0.464264536648,0.930152726329,0.00151272479102,0.500307591379,0.999993992356,0.000621190402668,0.510969282315,0.826156801915,0.339148332338,0.494182632464,0.930340164826,0.00178907642084,0,0,0,0,0,0,0,3.46011464988,5987.57549649,28699.0679759,7778.25226375,832273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FALSE,/guest/data/pdf/google/003/944d108ba4dd8595a3b4a7b9ce99d4af1fe7d26e25889d940d84599a5976ca2c.pdf,0,5,8,1,1,0,2,2,FALSE,0,0,0,0,0,0,0,2,3,0,20,4,2,5,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2,0,2,4,0,2,2,0,0,-1,-1,-1.0,0,11,42,1,4,25,2,-1342802845,25199,0,0,0,0,0,0,0,0,0,472.2,2703,41,1528.25,2650,267,0,1,1342802844,-25200,3108.33991667,0,0,32,1,17,0,15,0,0,32,1,17,0,15,FALSE,-1.0,-1.0,-1.0,0.228851767759,0.316655854687,0.0262731106066,0.992458644178,0.999756730457,0.985160557898,-1.0,-1.0,-1.0,0.160274083685,0.303924748621,0.016623418748,0,11,42,1,4,25,2,0.0,616.59996917,6165.996917,3082.99922925,12332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FALSE,/guest/data/pdf/google/003/aa7393d2e339fd63794429c3e2f1fa3f3c74025bc6090ccef853a6d68c5d2033.pdf,0,0,0,0,0,0,0,2,FALSE,0,0,0,0,0,0,0,2,0,0,15,12,2,0,0,0,0,2,2,0,0,0,0,0,0,15,4,0,1,0,2,12,0,0,0,0,1,1343134799,-18000,3109.10833102,3,14,26,1,4,5,3,1343134800,-17999,1,104013,0,0,0,0,0,0,0,1889.86666667,9268,66,2238.58333333,9136,52,0,0,-1,-1,-1.0,0,0,32,1,17,0,15,0,0,32,1,18,0,14,TRUE,-1.0,-1.0,-1.0,0.0258973194003,0.0262817600391,0.0255128787614,0.507741236501,0.999825254255,0.0156572187467,0.407367280607,0.569531331912,0.245203229301,0.0282738615315,0.0282738615315,0.0282738615315,2,20,33,1,3,7,3,3.63516583371,1907.53320616,28612.971387,2384.41646797,28613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FALSE,/guest/data/pdf/google/004/2321e4d4aabff6f7b6a6f247a24031860156b528112f20e19e83263e9fb08a84.pdf,0,0,0,0,0,0,0,6,FALSE,0,1,0,0,0,0,0,6,536,0,579,573,3,186,0,0,0,1,2,0,1,0,0,0,0,579,17,0,3,0,3,573,0,0,0,0,3,1283379928,-28800,2121.99062169,1,11,18,1,2,3,2,1283379929,-28799,1,8919,0,0,0,0,0,0,0,1711.86873921,206855,50,1543.03664921,206789,11,0,0,-1,-1,-1.0,0,0,32,1,22,0,10,0,0,32,2,23,0,9,TRUE,0.00331047008675,0.00331047008675,0.00331047008675,0.636990639018,0.9965345079,0.00352850104715,0.648536092125,0.99999499929,0.000828117592698,0.156600737305,0.309180903688,0.00402057092107,0.556861074273,0.945019192725,0.00377353584209,2,10,19,1,3,4,2,0.00892026667787,1726.87046334,333285.888905,1744.95287654,999858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
FALSE,/guest/data/pdf/google/004/35f171772022dd21b5098e4ce524417e1965e0f93c33646dfe09c2ab89c66f20.pdf,0,0,0,0,0,0,0,4,FALSE,0,0,0,0,0,0,0,4,0,0,14,10,2,0,0,2,0,0,2,0,0,0,0,0,0,14,2,0,2,0,2,10,0,0,0,0,1,1342617583,-14400,5179.85178627,0,6,16,1,4,2,4,1342617584,-14399,0,4207500,0,0,0,0,0,0,0,25490.7142857,199733,49,35533.5,199594,46,0,0,-1,-1,-1.0,0,0,32,1,26,0,6,0,0,32,1,26,0,6,FALSE,-1.0,-1.0,-1.0,0.28201882851,0.562130724298,0.00190693272252,0.500585240733,0.999985999026,0.00118448243998,0.282717477136,0.562783169709,0.00265178456421,0.282356251995,0.562424744762,0.00228775922804,0,6,16,1,4,2,4,11.7818200147,25508.4267494,178558.910721,35711.7964288,357118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/guest/data/pdf/google/004/3d5235652a24d24c757df13924a8b44caca69c896116903d4dd3824ae2f4bcf6.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,8,0,54,40,1,2,0,9,0,1,10,0,0,0,0,1,0,54,12,0,0,0,1,40,0,0,0,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,2,56691765,0,0,0,0,0,0,0,23117.3333333,206876,7,31025.625,206810,58,0,0,-1,-1,-1.0,0,0,64,1,64,0,0,0,0,32,1,15,0,17,TRUE,0.199771503052,0.199771503052,0.199771503052,0.315934859956,0.833490254853,0.237512729858,0.9999959969,0.9999959969,0.9999959969,0.253315367421,0.699032530792,0.00317045520051,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,45.3885609016,23130.2217939,1.249032e+12,31225.7992194,1249032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FALSE,/guest/data/pdf/google/004/61ebc5255825f61f50fa56b0fcdc6c6236a91b7230f0e2abcce2cbaf16c6131a.pdf,0,0,0,1,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,2,0,19,6,1,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,1,6,0,1,1,0,1,1342518690,7200,3884.60269097,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1156.95,6413,9,3533.83333333,6286,167,0,1,1342518690,7200,3884.60269097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.386138820485,0.671480445762,0.100797195208,0.999833048124,0.999833048124,0.999833048124,-1.0,-1.0,-1.0,0.100171125673,0.100171125673,0.100171125673,1,10,20,1,3,3,4,0.0,1197.9499401,23958.976041,3993.16600114,23959,0,0,0,1,0,0,0,0,8,96,1,64,22,2,4
FALSE,/guest/data/pdf/google/004/63fc7f547bb46bc721754fe39cade2a27a001cb2e86e1d9dc86db837aeefc45e.pdf,0,11,14,1,0,1,2,1,FALSE,0,0,0,0,0,0,0,1,7,0,37,11,2,8,0,0,1,2,3,0,0,0,0,0,0,37,1,0,1,0,2,11,0,2,2,0,0,-1,-1,-1.0,0,11,42,1,4,25,2,-1342567849,14399,2,443749,0,0,0,0,0,0,0,4807.35135135,63902,14,15637.0,63833,264,0,1,1342567848,-14400,3107.79594444,0,0,32,1,17,0,15,0,0,32,1,17,0,15,FALSE,-1.0,-1.0,-1.0,0.215136252152,0.351033379286,0.00232531101035,0.999474036795,0.999983390636,0.998964682955,0.234184655531,0.351360030118,0.0254012545607,0.00109621804774,0.00109621804774,0.00109621804774,0,11,42,1,4,25,2,2.45679627507,4881.64851671,180620.819379,16420.0894164,180621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FALSE,/guest/data/pdf/google/004/6888d12f0802325fa9a15de642a0ecded14f841661eb6b5fc7cdbd08214bac25.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,35264000000.0,35264000000.0,35264000000.0,35264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,/guest/data/pdf/google/004/7ff6c045fdde333a3e85b0982f2708053ae6cb5c75c0acb3d79c94b8aee4ad6e.pdf,0,0,0,0,0,0,0,2,FALSE,0,0,0,0,0,0,0,2,0,0,29,26,2,0,0,0,0,0,3,0,3,0,0,0,0,29,4,0,1,0,2,26,0,0,0,0,1,1342503759,-25200,3107.64759028,3,14,26,1,4,5,3,1342503760,-25199,2,1194,0,0,0,0,0,0,0,1069.37931034,13388,66,1104.84615385,13324,26,0,0,-1,-1,-1.0,0,0,32,1,21,0,11,0,0,32,1,23,0,9,TRUE,-1.0,-1.0,-1.0,0.0269754421682,0.0273253594605,0.0266255248759,0.50769818043,0.999840946685,0.0155554141748,0.836535606735,0.844223183611,0.829876574628,0.0291385672477,0.0291385672477,0.0291385672477,2,20,33,1,3,7,3,0.0379819315435,1083.99996262,31435.968564,1209.07687657,31436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FALSE,/guest/data/pdf/google/004/8c94eca680f49c461bde25c5db95e962e8dcb72891f87d512711729d6c2820dd.pdf,0,0,0,0,0,0,0,2,FALSE,0,0,0,0,0,0,0,2,0,0,17,14,2,1,0,0,1,0,1,0,0,0,0,0,0,17,5,0,1,0,2,14,0,0,0,0,1,1342538509,-25200,3107.72803009,1,16,29,1,2,5,6,1342538510,-25199,0,64796,0,0,0,0,0,0,0,1725.0,13828,68,1966.0,13688,60,0,0,-1,-1,-1.0,0,0,32,1,16,0,16,0,0,32,1,22,0,10,TRUE,-1.0,-1.0,-1.0,0.0292468760554,0.0297534616684,0.0287402904424,0.507514353259,0.999831138129,0.0151975683891,0.344039175954,0.344039175954,0.344039175954,0.0370820668693,0.0370820668693,0.0370820668693,1,10,21,1,2,4,5,2.18831475853,1741.76460343,29609.97039,2114.99984893,29610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
