class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
TRUE,/data/pdfrate/contagio-mal/024d6930cc43eedceb6fcc8fe9bceb9bbc5b369b.pdf,0,0,0,1,0,0,0,0,TRUE,1,2,0,0,0,0,0,0,2,0,26,6,3,3,0,0,0,0,0,0,0,3,0,2,0,26,0,0,1,0,3,6,0,3,3,0,0,-1,-1,-1.0,0,0,35,1,0,35,0,-1249977023,-28801,0,0,0,0,0,1,0,0,0,3943.38461538,89883,9,16531.1666667,89833,20,0,2,1249977022,28800,2893.0,0,14,32,1,18,0,0,0,11,32,2,21,0,0,TRUE,0.473973381101,0.940569744597,0.00737701760468,0.87810585924,0.878240687238,0.877971031242,0.647078084672,0.999951847144,0.00457452136061,-1.0,-1.0,-1.0,0.877614700104,0.877614700104,0.877614700104,1,20,31,1,2,6,3,0.0,3993.69215409,103835.896164,17305.9971157,103836,0,0,0,1,0,0,0,0,0,23,2,0,23,0,5
TRUE,/data/pdfrate/contagio-mal/CVE-2010-0188_PDF_2010-04-30_300410_Amb_Kutelia_on_BSF.pdf,0,0,0,0,0,0,0,2,FALSE,0,1,0,0,0,0,0,2,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,1,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435.375,26810,42,26748.0,26748,26748,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0.993667908963,0.993667908963,0.993667908963,0.983657174561,0.985273365416,0.981546477548,0.999891449868,0.999891449868,0.999891449868,-1.0,-1.0,-1.0,0.987589101567,0.987589101567,0.987589101567,0,0,0,0,0,0,0,0.0,3454.62456817,27636.972363,27636.972363,27637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/CVE-2010-0188_PDF_2010-05-04_Assessing the Asian Balance.pdf,0,0,0,0,0,0,0,2,FALSE,0,1,0,0,0,0,0,2,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,3,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12445.3,88994,42,41212.0,88963,2395,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0.0251933949421,0.0251933949421,0.0251933949421,0.0229778283176,0.0233355222064,0.0225106907763,0.999967967711,0.999967967711,0.999967967711,-1.0,-1.0,-1.0,0.0238480388231,0.0238480388231,0.0238480388231,0,0,0,0,0,0,0,0.0,12487.3987513,124873.875126,41624.6527918,124874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/7bd097ae38315cdfe1db7ddbdaa7bd0d9777f6e2.pdf,0,0,0,0,0,0,0,0,TRUE,0,1,0,0,0,0,0,0,4,0,30,17,3,3,0,0,0,0,1,0,1,2,0,1,0,30,6,0,1,0,3,17,0,0,0,0,1,1252482598,28800,3624.0,1,6,21,1,2,12,1,1252482599,28801,0,1,0,0,0,0,0,0,0,517.133333333,3568,23,672.882352941,3512,11,0,0,-1,-1,-1.0,0,0,32,1,19,0,13,0,0,32,2,24,0,8,TRUE,0.0667445295593,0.0667445295593,0.0667445295593,0.0219642059703,0.0680292672873,0.00527635601663,0.348340260841,0.999965648724,0.00300917179073,0.0701246951324,0.0701246951324,0.0701246951324,0.00644429940572,0.00644429940572,0.00644429940572,2,10,19,1,3,4,2,6.87025522998e-06,4851.83317161,145554.854445,8562.05831988,145555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TRUE,/data/pdfrate/contagio-mal/e912432c8ed13515dfb0e26984faab7a836447d0.pdf,0,0,0,0,0,0,0,6,FALSE,0,0,0,0,0,0,0,6,0,0,68,53,10,3,0,0,0,0,0,0,0,2,0,4,0,68,18,0,3,0,10,54,1,0,0,0,1,1261462411,28800,2433.0,0,0,0,0,0,0,0,1261462412,28801,0,0,0,0,0,0,0,0,0,797.852941176,3548,27,901.679245283,3492,33,0,0,-1,-1,-1.0,0,0,32,1,17,0,15,0,0,32,4,19,0,13,TRUE,-1.0,-1.0,-1.0,0.611493133557,0.925969674918,0.00288274606171,0.509307402681,0.99998242228,0.00157847924599,-1.0,-1.0,-1.0,0.61215932914,0.926542708586,0.00364210356089,1,14,23,1,2,4,3,0.0,4183.10287966,94816.9683943,5267.61101356,284451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/c5b2690eaadbb92161a70ed76b5d4a6e6b560efb.pdf,0,6,6,1,0,0,0,2,FALSE,0,2,0,0,0,0,0,2,11,0,121,14,3,11,0,0,1,0,1,0,0,3,0,2,0,121,0,0,3,0,3,12,-2,3,3,0,3,1255629026,-7200,2422.0,3,14,26,1,4,5,3,-6,0,0,270600,0,0,0,1,0,0,0,3275.07438017,175158,23,31811.75,175103,148,0,4,1255629032,-7200,2422.0,0,0,32,1,20,0,12,0,0,32,2,24,0,8,TRUE,0.282255972543,0.561820621673,0.00269132341277,0.351909866856,0.546543183394,0.0153971635097,0.52068003931,0.999987528622,0.00169860170908,0.026546575609,0.026546575609,0.026546575609,0.307015399658,0.453434368125,0.0160431808998,2,20,33,2,3,7,3,0.674950987484,3313.37187344,133639.288787,33409.8305492,400918,0,0,0,0,0,0,0,1,10,12,5,0,1,1,6
TRUE,/data/pdfrate/contagio-mal/e67feff4c6f523440211718902631d216e76906d.pdf,0,11,15,1,0,2,2,0,TRUE,1,1,0,0,0,0,0,0,14,0,59,16,1,12,0,0,0,1,1,0,0,0,0,0,0,59,0,0,1,0,1,16,0,1,1,0,1,1247754061,7200,3610.0,2,21,37,1,3,6,7,-4,0,0,19176,0,0,0,1,0,0,0,5826.62711864,300866,12,2134.1875,7175,30,0,1,1247754065,7200,3610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0.939154119957,0.939154119957,0.939154119957,0.925080559316,0.95322706099,0.869977822178,0.999976867983,0.999976867983,0.999976867983,0.914457799972,0.914457799972,0.914457799972,0.889775937497,0.889775937497,0.889775937497,2,20,33,2,3,7,3,0.0554474455024,5861.71176506,345840.654159,21615.0611491,345841,0,0,0,1,0,0,0,0,45,59,2,5,7,2,4
TRUE,/data/pdfrate/contagio-mal/CVE-2009-4324_PDF_2010-07-17_President_Obamas.pdf,0,0,0,0,0,0,0,4,FALSE,0,0,0,0,0,0,0,4,0,0,66,52,10,2,0,0,0,0,0,0,0,2,0,4,0,66,18,0,2,0,10,52,0,0,0,0,1,1261462411,28800,2433.0,0,0,0,0,0,0,0,1261462412,28801,0,0,0,0,0,0,0,0,0,822.363636364,3548,27,925.230769231,3492,33,0,0,-1,-1,-1.0,0,0,32,1,17,0,15,0,0,32,4,19,0,13,TRUE,-1.0,-1.0,-1.0,0.416445444319,0.827620118914,0.00527076972521,0.517017515668,0.99996786116,0.00288606781295,-1.0,-1.0,-1.0,0.417663506347,0.828667845091,0.00665916760405,1,14,23,1,2,4,3,0.0,2357.19693398,77787.4611063,2991.82686554,155575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/CVE-2008-2992_PDF_2010-03-21_5 million corruption issue about Li Rongqithe Vice Mayor of  Xuzhou.pdf,0,0,0,1,0,0,0,0,TRUE,1,2,0,0,0,0,0,0,2,0,27,7,4,3,0,0,0,0,0,0,0,3,0,2,0,27,0,0,1,0,4,7,0,3,3,0,0,-1,-1,-1.0,0,0,35,1,0,35,0,-1266735411,-28801,0,0,0,0,0,1,0,0,0,25668.7407407,679929,9,98524.2857143,679883,20,0,2,1266735410,28800,2932.0,0,13,32,1,19,0,0,0,10,32,2,22,0,0,TRUE,0.00697364631336,0.0128441820276,0.00110311059908,0.00350374423963,0.00352390552995,0.00348358294931,0.258431019585,0.999992799539,0.000684043778802,-1.0,-1.0,-1.0,0.00343029953917,0.00343029953917,0.00343029953917,1,20,31,1,2,6,3,0.0,25718.517566,694399.305601,99199.9858286,694400,0,0,0,1,0,0,0,0,0,23,2,0,23,0,5
TRUE,/data/pdfrate/contagio-mal/CVE-2009-4324_PDF_2010-06-08_ATT77316.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,0,0,0,0,14,0,59,31,5,4,0,0,0,0,0,0,0,0,0,1,0,59,8,0,6,0,5,31,0,1,1,0,2,1268183489,28800,2446.0,1,6,21,1,2,12,1,1268183490,28801,0,0,0,0,0,0,0,0,0,3252.42372881,60087,8,5903.70967742,60020,20,0,0,-1,-1,-1.0,0,0,32,2,21,0,11,0,0,32,2,15,0,17,TRUE,-1.0,-1.0,-1.0,0.710552692468,0.97812012921,0.0145338724615,0.597507059116,0.999977410829,0.00199688269444,-1.0,-1.0,-1.0,0.808720925855,0.976565994262,0.0153019042671,2,10,19,1,3,4,2,0.0,3751.6101059,36890.8271849,7140.16105999,221345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/1c6c1a0f16b783a0871afde64ef68c76f40400da.pdf,0,0,0,0,0,0,0,6,FALSE,0,0,0,0,0,0,0,6,0,0,68,53,10,3,0,0,0,0,0,0,0,2,0,4,0,68,18,0,3,0,10,54,1,0,0,0,1,1261462411,28800,2433.0,0,0,0,0,0,0,0,1261462412,28801,0,0,0,0,0,0,0,0,0,797.852941176,3548,27,901.679245283,3492,33,0,0,-1,-1,-1.0,0,0,32,1,17,0,15,0,0,32,4,19,0,13,TRUE,-1.0,-1.0,-1.0,0.615012742746,0.930692189459,0.00269885101355,0.508713668364,0.999983543591,0.001477785494,-1.0,-1.0,-1.0,0.615636440632,0.93122866838,0.0034097678659,1,14,23,1,2,4,3,0.0,4468.13228723,101277.632907,5626.53693284,303833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/011b22f437d5b6e035b486feb750ce5b543cc6f2.pdf,0,0,0,0,0,0,0,6,FALSE,0,0,0,0,0,0,0,6,0,0,68,53,10,3,0,0,0,0,0,0,0,2,0,4,0,68,18,0,3,0,10,54,1,0,0,0,1,1261462411,28800,2433.0,0,0,0,0,0,0,0,1261462412,28801,0,0,0,0,0,0,0,0,0,794.411764706,3548,27,897.264150943,3492,33,0,0,-1,-1,-1.0,0,0,32,1,17,0,15,0,0,32,4,21,0,11,TRUE,-1.0,-1.0,-1.0,0.629374328358,0.949991641791,0.00195820895522,0.505675940299,0.999988059701,0.00107223880597,-1.0,-1.0,-1.0,0.629826865672,0.950380895522,0.00247402985075,1,14,23,1,2,4,3,0.0,6158.08814473,139583.286806,7754.62948603,418750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/CVE-2009-4324_PDF_2010-07-11_ATT50892.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,0,0,0,0,12,0,73,26,5,5,0,0,0,0,0,0,0,2,0,1,0,73,5,0,3,0,5,26,0,3,3,0,2,1268183489,28800,2446.0,1,6,21,3,2,12,1,-9590665,0,0,0,0,0,0,0,0,0,0,1783.26027397,56058,9,4722.92307692,55991,20,0,1,1277774154,28800,2464.0,0,0,32,2,21,0,11,0,0,32,2,15,0,17,TRUE,-1.0,-1.0,-1.0,0.634415967299,0.967793634538,0.0221314854962,0.597019431551,0.999966749571,0.00456860893506,-1.0,-1.0,-1.0,0.646465922744,0.965506005027,0.0231156981925,2,10,19,2,3,4,2,0.0,2059.91778,50124.6499585,5783.61516217,150374,0,0,0,0,0,0,0,0,2,8,1,0,6,0,6
TRUE,/data/pdfrate/contagio-mal/CVE-2010-0188_PDF_ATT13624.pdf,0,0,0,0,0,0,0,2,FALSE,0,1,0,0,0,0,0,2,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,3,0,1,1,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13237.5,97429,42,43852.6666667,97398,2394,0,0,-1,-1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0.0236902942085,0.0236902942085,0.0236902942085,0.0216069138108,0.0219432667907,0.0211676468595,0.999969878838,0.999969878838,0.999969878838,-1.0,-1.0,-1.0,0.0224252053887,0.0224252053887,0.0224252053887,0,0,0,0,0,0,0,0.0,13279.698672,132796.867203,44265.6519114,132797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/3c1a19147f1e98d94d0591c04f69c59d5622e7f1.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,5,0,20,17,2,0,0,0,2,0,2,0,0,0,0,0,0,20,4,0,1,0,2,17,0,0,0,0,1,1251725097,28800,2069.0,1,6,21,1,2,12,1,30645641,28800,1,509100,0,0,0,0,0,0,0,9447.35,169944,50,10947.1176471,169753,20,0,3,1221079456,0,2018.0,0,0,32,1,25,0,7,0,0,32,1,14,0,18,TRUE,-1.0,-1.0,-1.0,0.0113225886542,0.0262859014384,0.00503425724896,0.501185929436,0.999973587318,0.00239827155407,0.0126860113152,0.0165396216647,0.00883240096565,0.00593757098408,0.00593757098408,0.00593757098408,2,10,19,1,3,4,2,2.68933931316,9465.14952674,189302.810697,11135.4699332,189303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
TRUE,/data/pdfrate/contagio-mal/CVE-2009-4324_PDF_2010-05-07_GVSRC_PID_201004_C.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,2,0,0,0,0,10,0,45,26,5,3,0,0,0,0,0,0,0,0,0,0,0,45,8,0,3,0,5,26,0,1,1,0,2,1268183489,28800,2446.0,1,6,21,1,2,12,1,1268183490,28801,0,0,0,0,0,0,0,0,0,2090.75555556,49058,9,3399.61538462,48993,20,0,0,-1,-1,-1.0,0,0,32,2,21,0,11,0,0,32,2,15,0,17,TRUE,-1.0,-1.0,-1.0,0.644367477163,0.962221026109,0.0061859851942,0.595653428814,0.99996099631,0.00344012543587,-1.0,-1.0,-1.0,0.636958856308,0.959537572254,0.00751211064567,2,10,19,1,3,4,2,0.0,2848.73327003,42730.9857563,4930.49981037,128193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TRUE,/data/pdfrate/contagio-mal/d008142ac3f3f5c7a59161763a3f313ccc033a77.pdf,0,0,0,0,0,0,0,6,FALSE,0,0,0,0,0,0,0,6,0,0,69,53,10,3,0,0,0,0,0,0,0,2,0,4,0,69,18,0,4,0,10,54,1,0,0,0,1,1261462411,28800,2433.0,0,0,0,0,0,0,0,1261462412,28801,0,0,0,0,0,0,0,0,0,783.434782609,3548,27,898.169811321,3492,33,0,0,-1,-1,-1.0,0,0,32,1,17,0,15,0,0,32,4,23,0,9,TRUE,-1.0,-1.0,-1.0,0.562247560775,0.859958852685,0.00547740237532,0.517784190346,0.999966601205,0.00299921178844,-1.0,-1.0,-1.0,0.433983941859,0.861047653401,0.00692023031809,1,14,23,1,2,4,3,0.0,2169.65214247,37426.4906434,2772.33328199,149706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
